ID,Date,Timestamp,Elog ID,Meter ID,Parameter ID,Elog Name,Meter Name,Parameter,Value,Unit,From
3400923,"04/02/2023, 2:30:00 am",1675449000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,68,kW,METER
3400924,"04/02/2023, 3:00:00 am",1675450800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,72,kW,METER
3400925,"04/02/2023, 3:30:00 am",1675452600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,88,kW,METER
3400926,"04/02/2023, 4:00:00 am",1675454400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,96,kW,METER
3400927,"04/02/2023, 4:30:00 am",1675456200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,92,kW,METER
3400928,"04/02/2023, 5:00:00 am",1675458000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,108,kW,METER
3400929,"04/02/2023, 5:30:00 am",1675459800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,112,kW,METER
3400930,"04/02/2023, 6:00:00 am",1675461600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,140,kW,METER
3400931,"04/02/2023, 6:30:00 am",1675463400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,164,kW,METER
3400932,"04/02/2023, 7:00:00 am",1675465200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,160,kW,METER
3400933,"04/02/2023, 7:30:00 am",1675467000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,160,kW,METER
3400934,"04/02/2023, 8:00:00 am",1675468800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,184,kW,METER
3400935,"04/02/2023, 8:30:00 am",1675470600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,244,kW,METER
3400936,"04/02/2023, 9:00:00 am",1675472400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,220,kW,METER
3400937,"04/02/2023, 9:30:00 am",1675474200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,240,kW,METER
3400938,"04/02/2023, 10:00:00 am",1675476000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,252,kW,METER
3400939,"04/02/2023, 10:30:00 am",1675477800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,252,kW,METER
3400940,"04/02/2023, 11:00:00 am",1675479600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,240,kW,METER
3400941,"04/02/2023, 11:30:00 am",1675481400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,240,kW,METER
3400942,"04/02/2023, 12:00:00 pm",1675483200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,236,kW,METER
3400943,"04/02/2023, 12:30:00 pm",1675485000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,184,kW,METER
3400944,"04/02/2023, 1:00:00 pm",1675486800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,200,kW,METER
3400945,"04/02/2023, 1:30:00 pm",1675488600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,224,kW,METER
3400946,"04/02/2023, 2:00:00 pm",1675490400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,240,kW,METER
